成立以来日期,成立以来累计净值,成立以来组合收益率,成立以来上证指数收益率
2010-03-29,1.09024222967091,0.0902422296709098,0.6863344632073
2010-03-30,1.08994809425989,0.0899480942598898,0.688855491117292
2010-03-31,1.09044438571581,0.0904443857158097,0.678402672397553
2010-04-01,1.0912596236989,0.0912596236988998,0.699084278448884
2010-04-02,1.09218416751734,0.0921841675173398,0.70477467570782
2010-04-06,1.0913387770358,0.0913387770357998,0.705165516009069
2010-04-07,1.09136046359174,0.0913604635917398,0.699519385193093
2010-04-08,1.09128198638414,0.0912819863841399,0.68358724457048
2010-04-09,1.09262675982288,0.0926267598228798,0.69796736051617
2010-04-12,1.0940003831166,0.0940003831165999,0.689284659680128
2010-04-13,1.09279845565181,0.0927984556518098,0.70655289111157
2010-04-14,1.09454186476631,0.0945418647663099,0.709215355705163
2010-04-15,1.09383755810851,0.0938375581085098,0.708558376911489
2010-04-16,1.09298414873834,0.0929841487383398,0.689845547902501
2010-04-19,1.08921217590748,0.0892121759074798,0.608867648194066
2010-04-20,1.08976198585819,0.0897619858581897,0.608455214506007
2010-04-21,1.09161426415532,0.0916142641553197,0.637468628857728
2010-04-22,1.09033704536185,0.0903370453618497,0.619225456011843
2010-04-23,1.08764248239275,0.0876424823927497,0.610616712525623
2010-04-26,1.08719152214402,0.0871915221440198,0.603040672763561
2010-04-27,1.08525407226691,0.0852540722669097,0.569800352943909
2010-04-28,1.08583333232516,0.0858333323251599,0.565699228954142
2010-04-29,1.08359770264265,0.0835977026426498,0.548479042808351
2010-04-30,1.0854637119418,0.0854637119417998,0.54965534255479
2010-05-04,1.08569798514587,0.0856979851458695,0.530580824316746
2010-05-05,1.08746193888246,0.0874619388824596,0.542389167893442
2010-05-06,1.08385719853147,0.0838571985314696,0.478986125709142
2010-05-07,1.08232150767716,0.0823215076771595,0.451282350267408
2010-05-10,1.08189347773545,0.0818934777354496,0.456882595136415
2010-05-11,1.07788609577902,0.0778860957790195,0.429252237209833
2010-05-12,1.07781268313642,0.0778126831364196,0.433646491425537
2010-05-13,1.0807439961073,0.0807439961072995,0.463225652511663
2010-05-14,1.08063198675379,0.0806319867537895,0.455733826958157
2010-05-17,1.07622670020045,0.0762267002004495,0.381939507206524
2010-05-18,1.07735386274619,0.0773538627461896,0.400753825133515
2010-05-19,1.07730800040159,0.0773080004015896,0.396987938473964
2010-05-20,1.07496436979296,0.0749643697929596,0.37978502703762
2010-05-21,1.07600497645807,0.0760049764580695,0.394674746912012
2010-05-24,1.08086026196404,0.0808602619640395,0.443206423600709
2010-05-25,1.08010510140106,0.0801051014010596,0.415786601195519
2010-05-26,1.0789319585119,0.0789319585118995,0.417494098257468
2010-05-27,1.08114085564571,0.0811408556457098,0.433756617698264
2010-05-28,1.08051124304345,0.0805112430434498,0.433675102663059
2010-05-31,1.07861234117197,0.0786123411719697,0.399330820942779
2010-06-01,1.07673602083839,0.0767360208383898,0.386448206372317
2010-06-02,1.07839324050373,0.0783932405037298,0.388143287236851
2010-06-03,1.07705756134142,0.0770575613414197,0.378012209980572
2010-06-04,1.07729244166671,0.0772924416667096,0.378518035066581
2010-06-07,1.07643848826026,0.0764384882602596,0.355918396431909
2010-06-08,1.07674601971295,0.0767460197129495,0.357115749730488
2010-06-09,1.07932540231097,0.0793254023109695,0.394862609377253
2010-06-10,1.07911451551308,0.0791145155130795,0.383369529247973
2010-06-11,1.07975107356082,0.0797510735608196,0.387343792090235
2010-06-17,1.07958778496045,0.0795877849604496,0.382109015292977
2010-06-18,1.07609146782649,0.0760914678264895,0.356724369594569
2010-06-21,1.07996015521227,0.0799601552122695,0.3961258225056
2010-06-22,1.08077687174875,0.0807768717487496,0.397468931165142
2010-06-23,1.08065664370789,0.0806566437078895,0.387306003663319
2010-06-24,1.08086719922061,0.0808671992206096,0.385617940649498
2010-06-25,1.08000730294831,0.0800073029483095,0.37809912336248
2010-06-28,1.07876818194876,0.0787681819487596,0.368630963081247
2010-06-29,1.07352059108077,0.0735205910807695,0.310207355895184
2010-06-30,1.07322527937459,0.0732252793745896,0.294723278048866
2010-07-01,1.07228438610074,0.0722843861007396,0.281455221523857
2010-07-02,1.07266324905294,0.0726632490529395,0.286372575535017
2010-07-05,1.07263570128834,0.0726357012883396,0.276140549195404
2010-07-06,1.07484080954322,0.0748408095432194,0.300690610493631
2010-07-07,1.07794215148036,0.0779421514803593,0.307002897292676
2010-07-08,1.07915612440523,0.0791561244052292,0.30378170381539
2010-07-09,1.08299340214306,0.0829934021430594,0.333889902878345
2010-07-12,1.08449094899587,0.0844909489958694,0.344575930175625
2010-07-13,1.08234080667488,0.0823408066748794,0.322749334788728
2010-07-14,1.08462268524001,0.0846226852400094,0.333629162732622
2010-07-15,1.08292675273821,0.0829267527382094,0.308723350386711
2010-07-16,1.08241752968926,0.0824175296892593,0.308705535842594
2010-07-19,1.08607885587993,0.0860788558799292,0.336318079225057
2010-07-20,1.0885403292013,0.0885403292012994,0.365096125660556
2010-07-21,1.08839855270987,0.0883985527098694,0.368693583902995
2010-07-22,1.08995383147525,0.0899538314752493,0.383275598015353
2010-07-23,1.09007216637902,0.0900721663790194,0.388469887212343
2010-07-26,1.09096229982204,0.0909622998220394,0.397460833645089
2010-07-27,1.0904801122223,0.0904801122222993,0.390272935010924
2010-07-28,1.0953970193201,0.0953970193200993,0.421742597112209
2010-07-29,1.09663589511617,0.0966358951161694,0.4295448276011
2010-07-30,1.09670211678868,0.0967021167886795,0.423815562245907
2010-08-02,1.0993672573748,0.0993672573747995,0.442716793554807
2010-08-03,1.09658791132621,0.0965879113262096,0.418146758373781
2010-08-04,1.09844301547562,0.0984430154756195,0.424365653774875
2010-08-05,1.09857931940161,0.0985793194016096,0.41477549085817
2010-08-06,1.1009617510336,0.1009617510336,0.435092168672423
2010-08-09,1.10248603068487,0.10248603068487,0.442725970744201
2010-08-10,1.09957066366482,0.0995706636648195,0.4010188839566
2010-08-11,1.10078919852681,0.100789198526809,0.407617283130869
2010-08-12,1.09786120786318,0.0978612078631795,0.39033069732064
2010-08-13,1.10064874744364,0.100648747443639,0.407187034898693
2010-08-16,1.10521337982398,0.10521337982398,0.436882260438919
2010-08-17,1.10739454077687,0.107394540776869,0.442380476555251
2010-08-18,1.10747543276768,0.107475432767679,0.439361721079303
2010-08-19,1.10807009563251,0.10807009563251,0.451064257060633
2010-08-20,1.10474550595916,0.10474550595916,0.426408928001711
2010-08-23,1.10540692011746,0.10540692011746,0.424821274236553
2010-08-24,1.10738313943977,0.10738313943977,0.430727605363582
2010-08-25,1.10506257301527,0.10506257301527,0.401723908035926
2010-08-26,1.10574410229708,0.10574410229708,0.40544930709521
2010-08-27,1.10626285119055,0.10626285119055,0.409369046635778
2010-08-30,1.1104599443306,0.1104599443306,0.431999995681324
2010-08-31,1.10950291667175,0.10950291667175,0.42451464814386
2010-09-01,1.10952549442742,0.10952549442742,0.415922639532418
2010-09-02,1.11532169001324,0.11532169001324,0.433679961175091
2010-09-03,1.11607235811104,0.11607235811104,0.433473744331062
2010-09-06,1.11823006084867,0.11823006084867,0.455529229618138
2010-09-07,1.11853400318547,0.11853400318547,0.456669900276342
2010-09-08,1.11865857771838,0.11865857771838,0.455011528169384
2010-09-09,1.1151659223479,0.1151659223479,0.433990905945146
2010-09-10,1.11659147413177,0.11659147413177,0.43769255227894
2010-09-13,1.11860255040169,0.11860255040169,0.451248340683184
2010-09-14,1.11891441403813,0.11891441403813,0.451357387286571
2010-09-15,1.11682009400776,0.11682009400776,0.431913082299416
2010-09-16,1.11234964516654,0.11234964516654,0.404900835070252
2010-09-17,1.11330357804141,0.11330357804141,0.402862419355449
2010-09-20,1.11452112873545,0.11452112873545,0.397477028685196
2010-09-21,1.11514707331211,0.11514707331211,0.399008539644649
2010-09-27,1.118123680649,0.118123680649,0.418667698830557
2010-09-28,1.11736150019103,0.11736150019103,0.409699425453961
2010-09-29,1.11623489986132,0.11623489986132,0.409334497216883
2010-09-30,1.11890763451176,0.11890763451176,0.433616260684004
2010-10-08,1.12459141613337,0.12459141613337,0.478468964095057
2010-10-11,1.12737751529639,0.12737751529639,0.515284608935668
2010-10-12,1.13071919983233,0.13071919983233,0.533890010845279
2010-10-13,1.13245582072134,0.13245582072134,0.544661871855126
2010-10-14,1.13092729914998,0.13092729914998,0.554527350453651
2010-10-15,1.13389590287953,0.13389590287953,0.603935178812137
2010-10-18,1.13036626738937,0.13036626738937,0.595333993011301
2010-10-19,1.13469114902281,0.13469114902281,0.620504324345626
2010-10-20,1.13781274904743,0.13781274904743,0.621636897483777
2010-10-21,1.13593820080153,0.13593820080153,0.610614553186941
2010-10-22,1.13653214013359,0.13653214013359,0.606031356836656
2010-10-25,1.14096282032793,0.140962820327931,0.647261769610439
2010-10-26,1.1379730094918,0.1379730094918,0.64193036240721
2010-10-27,1.1335046618652,0.1335046618652,0.617910418755152
2010-10-28,1.13237621442188,0.132376214421881,0.615497897613877
2010-10-29,1.13162118652617,0.13162118652617,0.608078409906182
2010-11-01,1.13513384361356,0.135133843613561,0.648666419422388
2010-11-02,1.13442953113389,0.13442953113389,0.64403085910909
2010-11-03,1.13163971110606,0.131639711106061,0.63623240746289
2010-11-04,1.13315459383734,0.133154593837341,0.666436697097147
2010-11-05,1.13410364205734,0.134103642057341,0.689410980992961
2010-11-08,1.1373941306337,0.137394130633701,0.705614118620032
2010-11-09,1.13777278228013,0.137772782280131,0.692381691183258
2010-11-10,1.13521324751207,0.135213247512071,0.681777178921184
2010-11-11,1.13471262644258,0.134712626442581,0.699261344220719
2010-11-12,1.12383297135781,0.123832971357811,0.611641318729726
2010-11-15,1.12175193136351,0.121751931363511,0.627284647803764
2010-11-16,1.11589595328646,0.115895953286461,0.562571966709476
2010-11-17,1.10961886393392,0.109618863933921,0.532513432436182
2010-11-18,1.11057667190654,0.110576671906541,0.546870335491053
2010-11-19,1.11275143386759,0.112751433867591,0.559348074058839
2010-11-22,1.11323858055438,0.113238580554381,0.557083467617208
2010-11-23,1.11079730515138,0.110797305151381,0.526804680798459
2010-11-24,1.11319211756844,0.113192117568441,0.543892607450043
2010-11-25,1.11546001831067,0.115460018310671,0.564581771186756
2010-11-26,1.11454158197726,0.114541581977261,0.550242142841334
2010-11-29,1.11640526486058,0.116405264860581,0.547358346032944
2010-11-30,1.11468411510626,0.114684115106261,0.522431480134894
2010-12-01,1.11417953136112,0.114179531361121,0.524195659837219
2010-12-02,1.11532701770545,0.11532701770545,0.535077647119793
2010-12-03,1.11654091902896,0.11654091902896,0.534442801547598
2010-12-06,1.11776792052354,0.11776792052354,0.542403743429538
2010-12-07,1.12102156203687,0.12102156203687,0.552489474573518
2010-12-08,1.12279311955887,0.122793119558871,0.537743890556079
2010-12-09,1.1205640782508,0.1205640782508,0.517447726459295
2010-12-10,1.12095432843421,0.120954328434211,0.533691891521303
2010-12-13,1.12420842139529,0.124208421395291,0.577911908698843
2010-12-14,1.12508302602118,0.12508302602118,0.580137647044217
2010-12-15,1.12433410231791,0.124334102317911,0.571682216604344
2010-12-16,1.12333062909999,0.12333062909999,0.564515371522319
2010-12-17,1.12359600165605,0.12359600165605,0.56214117864263
2010-12-20,1.12173316598944,0.121733165989441,0.540102968065001
2010-12-21,1.12357862856879,0.123578628568791,0.567741963346306
2010-12-22,1.12465138610084,0.12465138610084,0.553590197466125
2010-12-23,1.12358585838505,0.12358585838505,0.54134674714522
2010-12-24,1.1227881650604,0.1227881650604,0.530516044156318
2010-12-27,1.12026591202012,0.12026591202012,0.501497231457895
2010-12-28,1.1165178142019,0.116517814201901,0.475362755402531
2010-12-29,1.11699788145802,0.11699788145802,0.485369670684657
2010-12-30,1.11791622087597,0.117916220875971,0.489714260110699
2010-12-31,1.1209861902498,0.1209861902498,0.515897321286384
2011-01-04,1.1224875194578,0.1224875194578,0.539958292373379
2011-01-05,1.12215948059861,0.12215948059861,0.532370916083241
2011-01-06,1.12183863555624,0.12183863555624,0.524599456170554
2011-01-07,1.12229241151939,0.12229241151939,0.53248320169465
2011-01-10,1.12035418922422,0.12035418922422,0.507115290871019
2011-01-11,1.11963539468181,0.11963539468181,0.513721787565341
2011-01-12,1.12044069897766,0.12044069897766,0.523038254304238
2011-01-13,1.12096999281789,0.12096999281789,0.526497514871097
2011-01-14,1.11966213972373,0.11966213972373,0.50686426774936
2011-01-17,1.116653185493,0.116653185493,0.461148908535273
2011-01-18,1.11502361453545,0.11502361453545,0.462400785135545
2011-01-19,1.11627791037415,0.11627791037415,0.488916384468094
2011-01-20,1.11350914153913,0.11350914153913,0.445489384421128
2011-01-21,1.11391496657051,0.11391496657051,0.465809841078072
2011-01-24,1.11209127925932,0.11209127925932,0.455243117242914
2011-01-25,1.11113362091845,0.11113362091845,0.445370620793677
2011-01-26,1.11251867529314,0.11251867529314,0.462311712414956
2011-01-27,1.11472443402528,0.11472443402528,0.484086483673511
2011-01-28,1.11593907418365,0.11593907418365,0.486029888486353
2011-01-31,1.1187004508082,0.1187004508082,0.506513375213708
2011-02-01,1.11861632681754,0.11861632681754,0.510975648597861
2011-02-09,1.11830001331332,0.11830001331332,0.497536464482389
2011-02-10,1.12208481238495,0.12208481238495,0.521342093770363
2011-02-11,1.12335949843928,0.12335949843928,0.526289678523057
2011-02-14,1.12640229739063,0.12640229739063,0.565053046853872
2011-02-15,1.12750659967343,0.12750659967343,0.565108649824906
2011-02-16,1.12918312058798,0.12918312058798,0.578420432958203
2011-02-17,1.12830773538798,0.12830773538798,0.580076645726481
2011-02-18,1.12642230810449,0.12642230810449,0.565408258066886
2011-02-21,1.12927371873737,0.12927371873737,0.582928052454657
2011-02-22,1.12515652643535,0.12515652643535,0.54150653820761
2011-02-23,1.12525108476079,0.12525108476079,0.545349081390335
2011-02-24,1.12610115713304,0.12610115713304,0.5539697012393
2011-02-25,1.12742044496806,0.12742044496806,0.553949187521831
2011-02-28,1.1311995115725,0.1311995115725,0.568248328266986
2011-03-01,1.13190703920389,0.13190703920389,0.57573421563912
2011-03-02,1.1312983987971,0.1312983987971,0.572974580804884
